location,category,time,rating,n
16,sewer_and_water,2020-04-10T18:00:00Z,3,1
16,sewer_and_water,2020-04-10T18:05:00Z,10,1
16,sewer_and_water,2020-04-10T18:20:00Z,8,1
16,sewer_and_water,2020-04-10T18:30:00Z,6,1
16,sewer_and_water,2020-04-10T18:30:00Z,10,1
16,sewer_and_water,2020-04-10T19:00:00Z,8,1
16,sewer_and_water,2020-04-10T19:10:00Z,1,1
16,sewer_and_water,2020-04-10T19:10:00Z,9,1
16,sewer_and_water,2020-04-10T19:15:00Z,4,1
16,sewer_and_water,2020-04-10T19:30:00Z,6,1
16,sewer_and_water,2020-04-10T19:40:00Z,6,1
16,sewer_and_water,2020-04-10T19:50:00Z,0,1
16,sewer_and_water,2020-04-10T20:20:00Z,6,1
16,sewer_and_water,2020-04-10T20:20:00Z,8,1
16,sewer_and_water,2020-04-10T20:40:00Z,10,1
16,sewer_and_water,2020-04-10T20:55:00Z,1,1
16,sewer_and_water,2020-04-10T21:35:00Z,4,1
16,sewer_and_water,2020-04-10T21:40:00Z,3,1
16,sewer_and_water,2020-04-10T21:55:00Z,4,1
16,sewer_and_water,2020-04-10T22:00:00Z,10,1
16,sewer_and_water,2020-04-10T22:15:00Z,7,1
16,sewer_and_water,2020-04-10T22:20:00Z,10,1
16,sewer_and_water,2020-04-10T23:05:00Z,3,1
16,sewer_and_water,2020-04-10T23:20:00Z,4,1
16,sewer_and_water,2020-04-10T23:25:00Z,0,1
16,sewer_and_water,2020-04-10T23:25:00Z,3,1
16,sewer_and_water,2020-04-10T23:45:00Z,0,1
16,sewer_and_water,2020-04-10T23:50:00Z,0,1
16,shake_intensity,2020-04-06T03:40:00Z,1,1
16,shake_intensity,2020-04-06T05:15:00Z,1,1
16,shake_intensity,2020-04-06T11:25:00Z,1,1
16,shake_intensity,2020-04-06T14:05:00Z,0,1
16,shake_intensity,2020-04-06T14:15:00Z,0,1
16,shake_intensity,2020-04-06T14:40:00Z,1,1
16,shake_intensity,2020-04-06T15:00:00Z,1,1
16,shake_intensity,2020-04-06T15:00:00Z,2,1
16,shake_intensity,2020-04-06T15:05:00Z,0,1
16,shake_intensity,2020-04-06T15:15:00Z,0,1
16,shake_intensity,2020-04-06T15:20:00Z,0,1
16,shake_intensity,2020-04-06T15:40:00Z,0,1
16,shake_intensity,2020-04-06T15:50:00Z,-0,1
16,shake_intensity,2020-04-06T16:00:00Z,-0,1
16,shake_intensity,2020-04-06T16:00:00Z,1,1
16,shake_intensity,2020-04-06T16:05:00Z,0,3
16,shake_intensity,2020-04-06T16:10:00Z,0,5
16,shake_intensity,2020-04-06T16:15:00Z,-0,3
16,shake_intensity,2020-04-06T16:20:00Z,0,2
16,shake_intensity,2020-04-06T16:20:00Z,1,2
16,shake_intensity,2020-04-06T16:25:00Z,-0,1
16,shake_intensity,2020-04-06T16:30:00Z,0,1
16,shake_intensity,2020-04-06T16:35:00Z,-0,2
16,shake_intensity,2020-04-06T16:35:00Z,1,1
16,shake_intensity,2020-04-06T16:40:00Z,-0,1
16,shake_intensity,2020-04-06T16:40:00Z,1,2
16,shake_intensity,2020-04-06T16:45:00Z,0,1
16,shake_intensity,2020-04-06T16:50:00Z,0,1
16,shake_intensity,2020-04-06T16:55:00Z,-0,3
16,shake_intensity,2020-04-06T16:55:00Z,1,1
16,shake_intensity,2020-04-06T17:00:00Z,0,4
16,shake_intensity,2020-04-06T17:00:00Z,1,1
16,shake_intensity,2020-04-06T17:05:00Z,-0,2
16,shake_intensity,2020-04-06T17:10:00Z,0,2
16,shake_intensity,2020-04-06T17:10:00Z,1,1
16,shake_intensity,2020-04-06T17:15:00Z,0,1
16,shake_intensity,2020-04-06T17:20:00Z,0,2
16,shake_intensity,2020-04-06T17:20:00Z,1,1
16,shake_intensity,2020-04-06T17:30:00Z,-0,2
16,shake_intensity,2020-04-06T17:30:00Z,1,1
16,shake_intensity,2020-04-06T17:40:00Z,0,2
16,shake_intensity,2020-04-06T17:45:00Z,0,2
16,shake_intensity,2020-04-06T17:50:00Z,0,1
16,shake_intensity,2020-04-06T17:55:00Z,0,1
16,shake_intensity,2020-04-06T17:55:00Z,1,1
16,shake_intensity,2020-04-06T18:00:00Z,-0,2
16,shake_intensity,2020-04-06T18:05:00Z,1,1
16,shake_intensity,2020-04-06T18:35:00Z,0,1
16,shake_intensity,2020-04-06T18:55:00Z,0,1
16,shake_intensity,2020-04-06T19:00:00Z,0,1
16,shake_intensity,2020-04-06T19:15:00Z,1,1
16,shake_intensity,2020-04-06T19:20:00Z,0,1
16,shake_intensity,2020-04-06T19:20:00Z,1,1
16,shake_intensity,2020-04-06T19:25:00Z,-0,1
16,shake_intensity,2020-04-06T20:05:00Z,-0,1
16,shake_intensity,2020-04-06T20:15:00Z,1,1
16,shake_intensity,2020-04-06T20:20:00Z,0,1
16,shake_intensity,2020-04-06T22:15:00Z,0,1
16,shake_intensity,2020-04-07T03:40:00Z,1,1
16,shake_intensity,2020-04-07T05:30:00Z,1,1
16,shake_intensity,2020-04-07T07:05:00Z,0,1
16,shake_intensity,2020-04-07T11:25:00Z,1,1
16,shake_intensity,2020-04-07T17:25:00Z,0,1
16,shake_intensity,2020-04-07T17:40:00Z,0,1
16,shake_intensity,2020-04-07T18:55:00Z,1,1
16,shake_intensity,2020-04-07T21:20:00Z,1,1
16,shake_intensity,2020-04-08T02:40:00Z,1,1
16,shake_intensity,2020-04-08T06:25:00Z,0,1
16,shake_intensity,2020-04-08T07:10:00Z,1,1
16,shake_intensity,2020-04-08T08:35:00Z,1,1
16,shake_intensity,2020-04-08T08:35:00Z,2,6
16,shake_intensity,2020-04-08T08:35:00Z,3,1
16,shake_intensity,2020-04-08T08:40:00Z,1,4
16,shake_intensity,2020-04-08T08:40:00Z,2,13
16,shake_intensity,2020-04-08T08:40:00Z,3,3
16,shake_intensity,2020-04-08T08:45:00Z,1,2
16,shake_intensity,2020-04-08T08:45:00Z,2,11
16,shake_intensity,2020-04-08T08:45:00Z,3,2
16,shake_intensity,2020-04-08T08:50:00Z,1,4
16,shake_intensity,2020-04-08T08:50:00Z,2,13
16,shake_intensity,2020-04-08T08:50:00Z,3,4
16,shake_intensity,2020-04-08T08:50:00Z,4,1
16,shake_intensity,2020-04-08T08:55:00Z,1,5
16,shake_intensity,2020-04-08T08:55:00Z,2,10
16,shake_intensity,2020-04-08T08:55:00Z,3,2
16,shake_intensity,2020-04-08T09:00:00Z,1,3
16,shake_intensity,2020-04-08T09:00:00Z,2,6
16,shake_intensity,2020-04-08T09:00:00Z,3,2
16,shake_intensity,2020-04-08T09:00:00Z,4,1
16,shake_intensity,2020-04-08T09:05:00Z,0,1
16,shake_intensity,2020-04-08T09:05:00Z,1,5
16,shake_intensity,2020-04-08T09:05:00Z,2,4
16,shake_intensity,2020-04-08T09:05:00Z,3,6
16,shake_intensity,2020-04-08T09:10:00Z,1,4
16,shake_intensity,2020-04-08T09:10:00Z,2,6
16,shake_intensity,2020-04-08T09:10:00Z,3,2
16,shake_intensity,2020-04-08T09:15:00Z,1,4
16,shake_intensity,2020-04-08T09:15:00Z,2,2
16,shake_intensity,2020-04-08T09:15:00Z,3,2
16,shake_intensity,2020-04-08T09:20:00Z,0,2
16,shake_intensity,2020-04-08T09:20:00Z,1,4
16,shake_intensity,2020-04-08T09:20:00Z,2,10
16,shake_intensity,2020-04-08T09:20:00Z,3,2
16,shake_intensity,2020-04-08T09:25:00Z,1,3
16,shake_intensity,2020-04-08T09:25:00Z,2,7
16,shake_intensity,2020-04-08T09:25:00Z,3,4
16,shake_intensity,2020-04-08T09:25:00Z,4,2
16,shake_intensity,2020-04-08T09:30:00Z,0,1
16,shake_intensity,2020-04-08T09:30:00Z,1,4
16,shake_intensity,2020-04-08T09:30:00Z,2,9
16,shake_intensity,2020-04-08T09:30:00Z,3,2
16,shake_intensity,2020-04-08T09:30:00Z,4,1
16,shake_intensity,2020-04-08T09:35:00Z,0,1
16,shake_intensity,2020-04-08T09:35:00Z,1,2
16,shake_intensity,2020-04-08T09:35:00Z,2,3
16,shake_intensity,2020-04-08T09:35:00Z,3,2
16,shake_intensity,2020-04-08T09:40:00Z,1,3
16,shake_intensity,2020-04-08T09:40:00Z,2,4
16,shake_intensity,2020-04-08T09:40:00Z,3,3
16,shake_intensity,2020-04-08T09:45:00Z,1,2
16,shake_intensity,2020-04-08T09:45:00Z,2,6
16,shake_intensity,2020-04-08T09:45:00Z,3,1
16,shake_intensity,2020-04-08T09:50:00Z,1,3
16,shake_intensity,2020-04-08T09:50:00Z,2,1
16,shake_intensity,2020-04-08T09:50:00Z,3,3
16,shake_intensity,2020-04-08T09:50:00Z,4,1
16,shake_intensity,2020-04-08T09:55:00Z,1,2
16,shake_intensity,2020-04-08T09:55:00Z,2,2
16,shake_intensity,2020-04-08T09:55:00Z,4,1
16,shake_intensity,2020-04-08T10:00:00Z,2,4
16,shake_intensity,2020-04-08T10:00:00Z,3,1
16,shake_intensity,2020-04-08T10:05:00Z,1,1
16,shake_intensity,2020-04-08T10:05:00Z,2,2
16,shake_intensity,2020-04-08T10:05:00Z,3,1
16,shake_intensity,2020-04-08T10:10:00Z,1,3
16,shake_intensity,2020-04-08T10:10:00Z,2,3
16,shake_intensity,2020-04-08T10:15:00Z,2,1
16,shake_intensity,2020-04-08T10:15:00Z,3,1
16,shake_intensity,2020-04-08T10:20:00Z,0,2
16,shake_intensity,2020-04-08T10:20:00Z,1,4
16,shake_intensity,2020-04-08T10:20:00Z,2,3
16,shake_intensity,2020-04-08T10:20:00Z,3,1
16,shake_intensity,2020-04-08T10:25:00Z,-0,5
16,shake_intensity,2020-04-08T10:25:00Z,1,3
16,shake_intensity,2020-04-08T10:25:00Z,2,2
16,shake_intensity,2020-04-08T10:25:00Z,3,1
16,shake_intensity,2020-04-08T10:30:00Z,0,1
16,shake_intensity,2020-04-08T10:30:00Z,1,2
16,shake_intensity,2020-04-08T10:30:00Z,2,1
16,shake_intensity,2020-04-08T10:30:00Z,3,3
16,shake_intensity,2020-04-08T10:35:00Z,0,1
16,shake_intensity,2020-04-08T10:35:00Z,1,2
16,shake_intensity,2020-04-08T10:35:00Z,2,2
16,shake_intensity,2020-04-08T10:40:00Z,0,3
16,shake_intensity,2020-04-08T10:40:00Z,2,2
16,shake_intensity,2020-04-08T10:45:00Z,0,1
16,shake_intensity,2020-04-08T10:45:00Z,1,1
16,shake_intensity,2020-04-08T10:45:00Z,2,3
16,shake_intensity,2020-04-08T10:45:00Z,4,1
16,shake_intensity,2020-04-08T10:50:00Z,-0,2
16,shake_intensity,2020-04-08T10:50:00Z,2,1
16,shake_intensity,2020-04-08T10:50:00Z,3,1
16,shake_intensity,2020-04-08T10:55:00Z,-0,1
16,shake_intensity,2020-04-08T10:55:00Z,1,1
16,shake_intensity,2020-04-08T10:55:00Z,2,2
16,shake_intensity,2020-04-08T10:55:00Z,3,1
16,shake_intensity,2020-04-08T11:00:00Z,-0,1
16,shake_intensity,2020-04-08T11:00:00Z,1,2
16,shake_intensity,2020-04-08T11:00:00Z,2,3
16,shake_intensity,2020-04-08T11:05:00Z,0,3
16,shake_intensity,2020-04-08T11:05:00Z,1,2
16,shake_intensity,2020-04-08T11:10:00Z,1,4
16,shake_intensity,2020-04-08T11:10:00Z,2,1
16,shake_intensity,2020-04-08T11:10:00Z,3,1
16,shake_intensity,2020-04-08T11:15:00Z,0,2
16,shake_intensity,2020-04-08T11:15:00Z,1,2
16,shake_intensity,2020-04-08T11:15:00Z,2,2
16,shake_intensity,2020-04-08T11:20:00Z,0,3
16,shake_intensity,2020-04-08T11:20:00Z,1,1
16,shake_intensity,2020-04-08T11:25:00Z,0,1
16,shake_intensity,2020-04-08T11:25:00Z,1,1
16,shake_intensity,2020-04-08T11:25:00Z,3,1
16,shake_intensity,2020-04-08T11:30:00Z,1,1
16,shake_intensity,2020-04-08T11:35:00Z,-0,1
16,shake_intensity,2020-04-08T11:35:00Z,2,1
16,shake_intensity,2020-04-08T11:40:00Z,1,2
16,shake_intensity,2020-04-08T11:40:00Z,3,1
16,shake_intensity,2020-04-08T11:45:00Z,0,3
16,shake_intensity,2020-04-08T11:45:00Z,1,1
16,shake_intensity,2020-04-08T11:45:00Z,2,1
16,shake_intensity,2020-04-08T11:50:00Z,1,2
16,shake_intensity,2020-04-08T11:50:00Z,2,2
16,shake_intensity,2020-04-08T11:55:00Z,1,1
16,shake_intensity,2020-04-08T12:00:00Z,0,2
16,shake_intensity,2020-04-08T12:00:00Z,2,1
16,shake_intensity,2020-04-08T12:05:00Z,-0,1
16,shake_intensity,2020-04-08T12:05:00Z,1,1
16,shake_intensity,2020-04-08T12:10:00Z,-0,2
16,shake_intensity,2020-04-08T12:10:00Z,2,1
16,shake_intensity,2020-04-08T12:15:00Z,-0,4
16,shake_intensity,2020-04-08T12:20:00Z,3,1
16,shake_intensity,2020-04-08T12:25:00Z,0,1
16,shake_intensity,2020-04-08T12:25:00Z,1,3
16,shake_intensity,2020-04-08T12:25:00Z,2,2
16,shake_intensity,2020-04-08T12:30:00Z,1,1
16,shake_intensity,2020-04-08T12:35:00Z,1,1
16,shake_intensity,2020-04-08T12:40:00Z,0,1
16,shake_intensity,2020-04-08T12:40:00Z,1,1
16,shake_intensity,2020-04-08T12:45:00Z,1,1
16,shake_intensity,2020-04-08T12:45:00Z,2,1
16,shake_intensity,2020-04-08T12:50:00Z,1,3
16,shake_intensity,2020-04-08T12:55:00Z,1,2
16,shake_intensity,2020-04-08T12:55:00Z,2,1
16,shake_intensity,2020-04-08T13:00:00Z,0,1
16,shake_intensity,2020-04-08T13:05:00Z,0,1
16,shake_intensity,2020-04-08T13:05:00Z,1,2
16,shake_intensity,2020-04-08T13:05:00Z,2,1
16,shake_intensity,2020-04-08T13:10:00Z,-0,2
16,shake_intensity,2020-04-08T13:10:00Z,2,1
16,shake_intensity,2020-04-08T13:15:00Z,1,1
16,shake_intensity,2020-04-08T13:20:00Z,1,1
16,shake_intensity,2020-04-08T13:25:00Z,-0,1
16,shake_intensity,2020-04-08T13:35:00Z,1,1
16,shake_intensity,2020-04-08T13:40:00Z,0,1
16,shake_intensity,2020-04-08T14:00:00Z,0,1
16,shake_intensity,2020-04-08T14:05:00Z,2,1
16,shake_intensity,2020-04-08T14:10:00Z,-0,2
16,shake_intensity,2020-04-08T14:35:00Z,-0,1
16,shake_intensity,2020-04-08T14:50:00Z,0,2
16,shake_intensity,2020-04-08T15:15:00Z,0,1
16,shake_intensity,2020-04-08T15:15:00Z,2,1
16,shake_intensity,2020-04-08T15:25:00Z,2,1
16,shake_intensity,2020-04-08T15:35:00Z,0,1
16,shake_intensity,2020-04-08T15:50:00Z,2,1
16,shake_intensity,2020-04-08T16:15:00Z,2,1
16,shake_intensity,2020-04-08T16:30:00Z,1,1
16,shake_intensity,2020-04-08T16:55:00Z,0,1
16,shake_intensity,2020-04-08T16:55:00Z,1,2
16,shake_intensity,2020-04-08T17:10:00Z,0,1
16,shake_intensity,2020-04-08T17:35:00Z,1,1
16,shake_intensity,2020-04-08T18:50:00Z,0,1
16,shake_intensity,2020-04-08T20:20:00Z,1,1
16,shake_intensity,2020-04-08T22:05:00Z,0,1
16,shake_intensity,2020-04-09T01:20:00Z,0,1
16,shake_intensity,2020-04-09T02:10:00Z,1,1
16,shake_intensity,2020-04-09T05:20:00Z,0,1
16,shake_intensity,2020-04-09T06:05:00Z,1,1
16,shake_intensity,2020-04-09T06:55:00Z,1,1
16,shake_intensity,2020-04-09T08:50:00Z,1,1
16,shake_intensity,2020-04-09T10:10:00Z,1,1
16,shake_intensity,2020-04-09T11:40:00Z,1,1
16,shake_intensity,2020-04-09T12:00:00Z,1,1
16,shake_intensity,2020-04-09T12:10:00Z,0,1
16,shake_intensity,2020-04-09T14:40:00Z,0,1
16,shake_intensity,2020-04-09T15:00:00Z,0,2
16,shake_intensity,2020-04-09T15:00:00Z,1,7
16,shake_intensity,2020-04-09T15:05:00Z,0,7
16,shake_intensity,2020-04-09T15:05:00Z,1,15
16,shake_intensity,2020-04-09T15:05:00Z,2,3
16,shake_intensity,2020-04-09T15:05:00Z,3,1
16,shake_intensity,2020-04-09T15:10:00Z,0,6
16,shake_intensity,2020-04-09T15:10:00Z,1,11
16,shake_intensity,2020-04-09T15:10:00Z,2,6
16,shake_intensity,2020-04-09T15:15:00Z,0,8
16,shake_intensity,2020-04-09T15:15:00Z,1,4
16,shake_intensity,2020-04-09T15:15:00Z,2,4
16,shake_intensity,2020-04-09T15:20:00Z,0,6
16,shake_intensity,2020-04-09T15:20:00Z,1,16
16,shake_intensity,2020-04-09T15:20:00Z,2,2
16,shake_intensity,2020-04-09T15:25:00Z,0,4
16,shake_intensity,2020-04-09T15:25:00Z,1,11
16,shake_intensity,2020-04-09T15:25:00Z,2,7
16,shake_intensity,2020-04-09T15:25:00Z,3,1
16,shake_intensity,2020-04-09T15:30:00Z,0,2
16,shake_intensity,2020-04-09T15:30:00Z,1,12
16,shake_intensity,2020-04-09T15:30:00Z,2,3
16,shake_intensity,2020-04-09T15:35:00Z,0,7
16,shake_intensity,2020-04-09T15:35:00Z,1,12
16,shake_intensity,2020-04-09T15:35:00Z,2,4
16,shake_intensity,2020-04-09T15:40:00Z,0,3
16,shake_intensity,2020-04-09T15:40:00Z,1,8
16,shake_intensity,2020-04-09T15:45:00Z,0,5
16,shake_intensity,2020-04-09T15:45:00Z,1,11
16,shake_intensity,2020-04-09T15:50:00Z,0,2
16,shake_intensity,2020-04-09T15:50:00Z,1,10
16,shake_intensity,2020-04-09T15:50:00Z,2,1
16,shake_intensity,2020-04-09T15:55:00Z,0,9
16,shake_intensity,2020-04-09T15:55:00Z,1,5
16,shake_intensity,2020-04-09T15:55:00Z,2,3
16,shake_intensity,2020-04-09T16:00:00Z,0,3
16,shake_intensity,2020-04-09T16:00:00Z,1,7
16,shake_intensity,2020-04-09T16:00:00Z,2,4
16,shake_intensity,2020-04-09T16:05:00Z,0,2
16,shake_intensity,2020-04-09T16:05:00Z,1,14
16,shake_intensity,2020-04-09T16:05:00Z,2,4
16,shake_intensity,2020-04-09T16:10:00Z,0,2
16,shake_intensity,2020-04-09T16:10:00Z,1,9
16,shake_intensity,2020-04-09T16:10:00Z,2,4
16,shake_intensity,2020-04-09T16:15:00Z,0,3
16,shake_intensity,2020-04-09T16:15:00Z,1,7
16,shake_intensity,2020-04-09T16:15:00Z,2,2
16,shake_intensity,2020-04-09T16:20:00Z,0,3
16,shake_intensity,2020-04-09T16:20:00Z,1,3
16,shake_intensity,2020-04-09T16:20:00Z,2,3
16,shake_intensity,2020-04-09T16:25:00Z,0,4
16,shake_intensity,2020-04-09T16:25:00Z,1,5
16,shake_intensity,2020-04-09T16:30:00Z,-0,2
16,shake_intensity,2020-04-09T16:30:00Z,1,4
16,shake_intensity,2020-04-09T16:30:00Z,2,4
16,shake_intensity,2020-04-09T16:35:00Z,0,4
16,shake_intensity,2020-04-09T16:35:00Z,1,3
16,shake_intensity,2020-04-09T16:35:00Z,2,4
16,shake_intensity,2020-04-09T16:35:00Z,3,1
16,shake_intensity,2020-04-09T16:40:00Z,1,5
16,shake_intensity,2020-04-09T16:40:00Z,2,3
16,shake_intensity,2020-04-09T16:45:00Z,0,1
16,shake_intensity,2020-04-09T16:45:00Z,1,5
16,shake_intensity,2020-04-09T16:45:00Z,2,1
16,shake_intensity,2020-04-09T16:50:00Z,0,3
16,shake_intensity,2020-04-09T16:50:00Z,1,3
16,shake_intensity,2020-04-09T16:50:00Z,2,1
16,shake_intensity,2020-04-09T16:55:00Z,-0,3
16,shake_intensity,2020-04-09T16:55:00Z,1,7
16,shake_intensity,2020-04-09T16:55:00Z,2,3
16,shake_intensity,2020-04-09T17:00:00Z,-0,3
16,shake_intensity,2020-04-09T17:00:00Z,1,5
16,shake_intensity,2020-04-09T17:00:00Z,2,1
16,shake_intensity,2020-04-09T17:05:00Z,1,2
16,shake_intensity,2020-04-09T17:05:00Z,2,2
16,shake_intensity,2020-04-09T17:05:00Z,3,1
16,shake_intensity,2020-04-09T17:10:00Z,0,1
16,shake_intensity,2020-04-09T17:10:00Z,1,3
16,shake_intensity,2020-04-09T17:10:00Z,2,1
16,shake_intensity,2020-04-09T17:15:00Z,0,1
16,shake_intensity,2020-04-09T17:15:00Z,1,6
16,shake_intensity,2020-04-09T17:15:00Z,2,1
16,shake_intensity,2020-04-09T17:20:00Z,0,3
16,shake_intensity,2020-04-09T17:20:00Z,1,2
16,shake_intensity,2020-04-09T17:20:00Z,2,1
16,shake_intensity,2020-04-09T17:25:00Z,1,2
16,shake_intensity,2020-04-09T17:25:00Z,2,1
16,shake_intensity,2020-04-09T17:25:00Z,3,1
16,shake_intensity,2020-04-09T17:30:00Z,0,2
16,shake_intensity,2020-04-09T17:30:00Z,1,2
16,shake_intensity,2020-04-09T17:30:00Z,2,2
16,shake_intensity,2020-04-09T17:35:00Z,1,3
16,shake_intensity,2020-04-09T17:40:00Z,1,2
16,shake_intensity,2020-04-09T17:45:00Z,0,2
16,shake_intensity,2020-04-09T17:45:00Z,1,3
16,shake_intensity,2020-04-09T17:50:00Z,1,1
16,shake_intensity,2020-04-09T17:50:00Z,2,1
16,shake_intensity,2020-04-09T17:55:00Z,1,3
16,shake_intensity,2020-04-09T18:00:00Z,-0,1
16,shake_intensity,2020-04-09T18:00:00Z,1,4
16,shake_intensity,2020-04-09T18:05:00Z,1,2
16,shake_intensity,2020-04-09T18:10:00Z,0,1
16,shake_intensity,2020-04-09T18:10:00Z,1,3
16,shake_intensity,2020-04-09T18:15:00Z,-0,1
16,shake_intensity,2020-04-09T18:15:00Z,1,1
16,shake_intensity,2020-04-09T18:20:00Z,1,3
16,shake_intensity,2020-04-09T18:30:00Z,1,4
16,shake_intensity,2020-04-09T18:35:00Z,0,1
16,shake_intensity,2020-04-09T18:40:00Z,1,2
16,shake_intensity,2020-04-09T18:45:00Z,2,1
16,shake_intensity,2020-04-09T18:50:00Z,1,2
16,shake_intensity,2020-04-09T18:55:00Z,2,1
16,shake_intensity,2020-04-09T19:05:00Z,1,1
16,shake_intensity,2020-04-09T19:05:00Z,2,1
16,shake_intensity,2020-04-09T19:10:00Z,1,1
16,shake_intensity,2020-04-09T19:15:00Z,-0,1
16,shake_intensity,2020-04-09T19:15:00Z,1,1
16,shake_intensity,2020-04-09T19:15:00Z,2,1
16,shake_intensity,2020-04-09T19:30:00Z,2,1
16,shake_intensity,2020-04-09T19:40:00Z,1,1
16,shake_intensity,2020-04-09T19:45:00Z,0,1
16,shake_intensity,2020-04-09T19:45:00Z,1,1
16,shake_intensity,2020-04-09T20:15:00Z,2,1
16,shake_intensity,2020-04-09T21:10:00Z,1,1
16,shake_intensity,2020-04-09T21:15:00Z,1,1
16,shake_intensity,2020-04-09T21:30:00Z,2,1
16,shake_intensity,2020-04-09T21:35:00Z,1,1
16,shake_intensity,2020-04-09T21:45:00Z,1,1
16,shake_intensity,2020-04-09T22:05:00Z,2,1
16,shake_intensity,2020-04-10T02:00:00Z,0,1
16,shake_intensity,2020-04-10T02:05:00Z,0,1
16,shake_intensity,2020-04-10T07:45:00Z,1,1
16,shake_intensity,2020-04-10T08:10:00Z,1,1
16,shake_intensity,2020-04-10T09:40:00Z,1,1
16,shake_intensity,2020-04-10T10:30:00Z,1,1
16,shake_intensity,2020-04-10T10:35:00Z,1,1
16,shake_intensity,2020-04-10T10:50:00Z,1,1
16,shake_intensity,2020-04-10T15:45:00Z,1,1
16,shake_intensity,2020-04-10T15:55:00Z,1,1
16,shake_intensity,2020-04-10T16:00:00Z,1,1
16,shake_intensity,2020-04-10T18:30:00Z,0,1
16,shake_intensity,2020-04-10T19:50:00Z,1,1
16,shake_intensity,2020-04-10T20:55:00Z,1,1
16,shake_intensity,2020-04-10T21:40:00Z,1,1
16,shake_intensity,2020-04-10T22:20:00Z,1,1
17,buildings,2020-04-06T00:00:00Z,4,1
17,buildings,2020-04-06T00:25:00Z,9,1
17,buildings,2020-04-06T00:35:00Z,4,1
17,buildings,2020-04-06T04:10:00Z,3,1
17,buildings,2020-04-06T05:40:00Z,10,1
17,buildings,2020-04-06T06:40:00Z,7,1
17,buildings,2020-04-06T07:10:00Z,1,1
17,buildings,2020-04-06T07:10:00Z,3,1
17,buildings,2020-04-06T07:10:00Z,7,1
17,buildings,2020-04-06T07:20:00Z,3,1
17,buildings,2020-04-06T07:45:00Z,2,1
17,buildings,2020-04-06T08:25:00Z,4,1
17,buildings,2020-04-06T08:40:00Z,10,1
17,buildings,2020-04-06T09:00:00Z,1,1
17,buildings,2020-04-06T09:05:00Z,5,1
17,buildings,2020-04-06T09:20:00Z,1,1
17,buildings,2020-04-06T10:10:00Z,7,1
17,buildings,2020-04-06T10:20:00Z,0,1
17,buildings,2020-04-06T10:20:00Z,6,1
17,buildings,2020-04-06T10:40:00Z,10,1
17,buildings,2020-04-06T11:00:00Z,0,1
17,buildings,2020-04-06T11:20:00Z,1,1
17,buildings,2020-04-06T11:50:00Z,10,1
17,buildings,2020-04-06T12:25:00Z,9,1
17,buildings,2020-04-06T12:35:00Z,10,1
17,buildings,2020-04-06T13:10:00Z,4,1
17,buildings,2020-04-06T13:15:00Z,10,1
17,buildings,2020-04-06T13:20:00Z,2,1
17,buildings,2020-04-06T13:55:00Z,4,1
17,buildings,2020-04-06T14:15:00Z,7,1
17,buildings,2020-04-06T14:40:00Z,8,1
17,buildings,2020-04-06T15:05:00Z,-0,1
17,buildings,2020-04-06T15:05:00Z,7,1
17,buildings,2020-04-06T15:30:00Z,9,1
17,buildings,2020-04-06T16:05:00Z,0,1
17,buildings,2020-04-06T16:10:00Z,0,2
17,buildings,2020-04-06T16:15:00Z,-0,1
17,buildings,2020-04-06T16:20:00Z,0,1
17,buildings,2020-04-06T16:20:00Z,1,1
17,buildings,2020-04-06T16:25:00Z,0,1
17,buildings,2020-04-06T16:30:00Z,1,1
17,buildings,2020-04-06T17:25:00Z,3,1
17,buildings,2020-04-06T17:25:00Z,6,1
17,buildings,2020-04-06T17:35:00Z,4,1
17,buildings,2020-04-06T17:40:00Z,1,1
17,buildings,2020-04-06T17:50:00Z,0,1
17,buildings,2020-04-06T17:55:00Z,0,1
17,buildings,2020-04-06T18:15:00Z,4,1
17,buildings,2020-04-06T18:25:00Z,0,2
17,buildings,2020-04-06T18:35:00Z,0,1
17,buildings,2020-04-06T18:45:00Z,0,1
17,buildings,2020-04-06T18:55:00Z,0,1
17,buildings,2020-04-06T19:15:00Z,8,1
17,buildings,2020-04-06T19:35:00Z,2,1
17,buildings,2020-04-06T20:00:00Z,1,1
17,buildings,2020-04-06T20:05:00Z,0,1
17,buildings,2020-04-06T20:30:00Z,0,1
17,buildings,2020-04-06T20:50:00Z,10,1
17,buildings,2020-04-06T21:05:00Z,7,1
17,buildings,2020-04-06T21:30:00Z,10,1
17,buildings,2020-04-06T22:30:00Z,5,1
17,buildings,2020-04-06T23:45:00Z,0,1
17,buildings,2020-04-07T00:15:00Z,2,1
17,buildings,2020-04-07T00:15:00Z,3,1
17,buildings,2020-04-07T00:30:00Z,0,1
17,buildings,2020-04-07T01:30:00Z,1,1
17,buildings,2020-04-07T02:25:00Z,5,1
17,buildings,2020-04-07T02:45:00Z,10,1
17,buildings,2020-04-07T03:00:00Z,0,1
17,buildings,2020-04-07T03:50:00Z,10,1
17,buildings,2020-04-07T03:55:00Z,3,1
17,buildings,2020-04-07T04:00:00Z,0,1
17,buildings,2020-04-07T04:00:00Z,2,1
17,buildings,2020-04-07T05:35:00Z,10,1
17,buildings,2020-04-07T06:15:00Z,4,1
17,buildings,2020-04-07T06:15:00Z,10,1
17,buildings,2020-04-07T06:35:00Z,5,1
17,buildings,2020-04-07T07:45:00Z,4,1
